Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
24016,0.32,Premium,H,VS1,61.6,59.0,4.39,4.37,2.7,672
12261,1.7,Premium,G,VS2,60.9,60.0,7.71,7.68,4.69,16123
14531,0.38,Ideal,F,VVS2,62.7,56.0,4.61,4.64,2.9,1033
26613,0.44,Premium,D,VS1,60.2,59.0,4.93,4.91,2.96,1232
16092,0.57,Very Good,E,SI1,60.3,57.0,5.34,5.4,3.24,1608
21656,1.5,Very Good,D,VS2,63.6,55.0,7.17,7.24,4.58,14368
14686,0.53,Very Good,E,VVS2,62.3,55.0,5.18,5.22,3.23,2280
4800,0.9,Fair,E,I1,59.9,66.0,6.18,6.14,3.69,2138
26482,1.01,Very Good,D,SI2,60.5,58.0,6.45,6.5,3.92,4799
18986,0.71,Premium,F,VS1,61.8,59.0,5.73,5.69,3.53,2790
15536,0.78,Ideal,D,VS2,61.9,56.0,5.89,5.91,3.65,3811
2933,0.9,Very Good,G,VVS2,61.4,60.0,6.18,6.23,3.81,5640
9288,0.51,Very Good,D,VS2,63.1,56.0,5.06,5.12,3.21,1658
12554,0.32,Ideal,J,IF,62.2,55.0,4.44,4.4,2.75,684
4949,0.51,Ideal,E,VS2,62.5,55.0,5.13,5.08,3.19,1781
13968,2.33,Premium,H,I1,60.7,58.0,8.64,8.56,5.22,8220
19546,2.01,Premium,H,SI2,61.5,59.0,8.12,8.08,4.98,11635
19865,1.33,Fair,E,SI2,65.0,57.0,6.93,6.89,4.49,4916
4947,1.6,Ideal,I,SI1,62.0,55.0,7.53,7.59,4.69,9376
7064,1.04,Good,F,SI1,,57.0,6.36,6.41,4.03,4828
16386,1.51,Ideal,F,SI1,62.6,57.0,7.31,7.25,4.56,12252
11122,0.7,Ideal,G,VVS2,63.0,55.0,5.65,5.69,3.57,2993
23318,2.15,Fair,J,I1,65.5,57.0,8.01,7.95,5.23,5430
16674,0.48,Very Good,D,IF,60.6,55.0,5.08,5.12,3.09,2677
26677,0.7,Ideal,H,VS2,61.5,56.0,5.71,5.73,3.52,3038
18918,1.27,Premium,G,VVS2,61.0,58.0,7.01,6.96,4.26,10389
13293,0.5,Fair,G,SI1,67.1,59.0,4.96,4.84,3.29,1103
3123,0.9,Very Good,E,SI2,61.6,59.0,6.18,6.26,3.83,3924
19594,0.28,Very Good,F,VS2,61.7,58.0,4.17,4.19,2.58,487
12462,0.7,Good,H,VVS2,60.5,62.0,5.66,5.74,3.45,2611
13461,1.01,Fair,F,SI2,60.1,66.0,6.44,6.41,3.86,3597
1659,0.34,Premium,H,VS2,61.3,60.0,4.53,4.47,2.76,689
22783,1.65,Very Good,H,VS1,62.0,54.0,7.55,7.62,4.7,12686
12378,2.0,Premium,G,SI2,60.4,61.0,8.21,8.12,4.93,17136
8309,0.9,Good,F,VS2,63.3,57.0,6.11,6.15,3.88,4432
8737,0.72,Premium,E,SI1,62.8,52.0,5.78,5.72,3.61,2333
23156,1.15,Premium,H,SI2,60.4,58.0,6.8,6.75,4.09,3220
9070,0.41,Ideal,D,SI2,62.6,55.0,4.76,4.8,2.99,683
11992,0.34,Ideal,G,VS2,61.8,56.0,4.48,4.52,2.78,596
9577,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,489
17229,1.14,Very Good,F,SI1,61.3,62.0,6.71,6.77,4.13,6194
1795,1.41,Ideal,G,VS1,60.4,57.0,7.22,7.31,4.39,11009
18565,0.3,Ideal,G,VVS1,62.1,56.0,4.35,4.28,2.68,1094
21590,1.11,Very Good,H,SI2,59.8,60.0,6.66,6.75,4.01,4456
12166,0.5,Good,G,SI1,63.6,55.0,5.06,5.03,3.21,1286
25445,1.13,Ideal,J,SI2,61.9,56.0,6.67,6.71,4.14,4371
10048,0.71,Premium,F,SI1,59.0,61.0,5.88,5.84,3.46,2528
8810,0.68,Premium,G,VS2,61.7,57.0,5.67,5.65,3.49,2040
14615,1.04,Ideal,F,SI2,62.6,57.0,6.48,6.45,4.05,4630
6416,0.7,Premium,H,VVS2,59.6,59.0,5.83,5.78,3.46,2717
7155,0.31,Premium,E,VS1,61.7,58.0,4.3,4.36,2.67,734
9039,0.32,Good,E,VVS1,59.4,61.0,4.45,4.48,2.65,801
9963,1.04,Ideal,H,SI2,62.2,56.0,6.51,6.48,4.04,4077
5744,0.59,Ideal,E,VVS2,61.0,58.0,5.39,5.43,3.3,2515
4431,0.32,Ideal,D,VS2,61.0,57.0,4.42,4.46,2.71,758
10724,0.73,Ideal,G,VVS2,62.2,55.0,5.74,5.77,3.58,3183
14245,0.43,Good,G,SI1,63.1,58.0,4.75,4.79,3.01,704
953,0.51,Ideal,F,VVS2,62.2,56.0,5.08,5.12,3.17,2093
17141,0.71,Very Good,F,VS2,59.6,56.0,5.84,5.88,3.49,2994
24908,0.31,Premium,E,VVS2,61.3,60.0,4.33,4.35,2.66,816
18955,1.23,Premium,H,SI2,62.1,61.0,6.86,6.79,4.24,5648
2843,1.12,Ideal,H,VS1,61.9,57.0,6.66,6.69,4.13,6309
21657,0.31,Very Good,G,VS1,63.2,56.0,4.29,4.28,2.71,802
25850,0.33,Ideal,F,VVS2,60.9,56.0,4.47,4.5,2.73,974
18826,1.01,Premium,E,SI2,62.5,60.0,6.39,6.42,4.0,4355
22297,0.74,Premium,F,SI2,59.2,60.0,5.96,5.9,3.51,2383
16817,0.77,Premium,E,SI2,62.5,60.0,5.84,5.8,3.64,2171
25742,0.7,Premium,F,SI1,61.6,60.0,5.68,5.72,3.51,2470
2867,0.72,Very Good,H,SI2,62.4,59.0,5.67,5.71,3.55,2160
21443,0.4,Ideal,E,VVS2,62.1,55.0,4.74,4.76,2.95,1158
19442,0.32,Ideal,D,VVS2,61.3,55.0,4.4,4.44,2.71,867
6251,0.73,Ideal,G,SI1,60.9,57.0,5.81,5.85,3.55,3089
15679,0.71,Very Good,F,VVS1,63.3,58.0,5.67,5.64,3.58,3104
19444,2.05,Premium,I,SI1,61.2,57.0,8.24,8.21,5.03,15837
22548,0.4,Ideal,G,VS1,62.3,57.0,4.68,4.73,2.93,819
10406,0.7,Premium,G,SI1,58.6,62.0,5.83,5.8,3.41,2375
22401,0.4,Very Good,E,VS1,62.6,56.0,4.67,4.72,2.94,1053
11008,1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,4416
17804,0.3,Ideal,E,VS2,61.2,55.0,4.31,4.35,2.65,658
7767,0.38,Ideal,E,VS2,62.0,56.0,4.62,4.66,2.88,853
25813,1.0,Premium,F,VVS2,61.3,55.0,6.44,6.41,3.94,8602
19454,1.6,Very Good,H,SI2,61.1,57.0,7.55,7.5,4.6,10340
1807,0.4,Very Good,H,VVS2,63.2,55.0,4.73,4.7,2.98,1125
24909,1.02,Very Good,F,VS1,61.9,59.0,6.38,6.44,3.97,7257
21748,0.58,Ideal,F,VS2,62.1,55.0,5.33,5.37,3.32,1666
3781,1.09,Very Good,G,VS1,62.5,59.0,6.56,6.59,4.11,6546
10120,0.62,Ideal,E,SI1,62.4,53.0,5.47,5.5,3.42,1779
3249,2.32,Ideal,G,SI2,61.0,58.0,8.5,8.54,5.2,18532
26497,0.7,Very Good,E,SI1,62.6,56.0,5.65,5.69,3.55,2459
8908,0.36,Ideal,F,VS1,61.9,56.0,4.59,4.56,2.83,1013
19345,0.95,Good,I,SI2,63.8,57.0,6.23,6.13,3.94,2905
21623,1.08,Ideal,G,VS2,61.8,55.0,6.57,6.63,4.08,6931
3358,0.54,Ideal,D,SI1,60.7,56.0,5.27,5.3,3.21,1662
23512,0.31,Premium,E,VS1,58.9,59.0,4.5,4.47,2.64,930
17917,0.3,Premium,G,IF,61.0,62.0,4.34,4.32,2.64,956
8983,0.76,Ideal,D,VS2,60.2,56.0,5.95,5.92,3.57,3293
10844,0.9,Fair,E,VS2,64.5,61.0,6.07,6.03,3.9,4125
11682,0.52,Ideal,E,VVS2,61.8,56.0,5.15,5.18,3.19,2430
1558,0.26,Premium,E,VS1,61.9,58.0,4.11,4.1,2.54,580
8994,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,3427
21101,0.33,Ideal,D,VS2,61.1,56.0,4.5,4.54,2.76,822
4074,0.7,Premium,F,VS1,60.7,60.0,5.78,5.75,3.5,2792
20754,0.32,Ideal,G,VS1,62.1,55.0,4.41,4.38,2.73,828
6413,0.52,Ideal,E,VS1,62.5,56.0,5.16,5.11,3.21,1793
5325,0.9,Ideal,I,VVS2,61.9,55.0,6.21,6.23,3.85,4011
2472,1.5,Premium,G,VS1,62.7,58.0,7.32,7.2,4.55,13736
19298,0.56,Ideal,G,SI1,62.3,53.0,5.31,5.28,3.3,1591
12603,0.9,Premium,F,VS2,62.3,58.0,6.16,6.14,3.83,4838
14214,0.76,Ideal,I,SI1,62.3,57.0,5.81,5.87,3.64,2474
18805,0.26,Ideal,E,VVS2,61.3,57.0,4.12,4.15,2.53,733
14721,0.72,Ideal,F,SI2,62.0,57.0,5.72,5.76,3.56,2359
6436,1.2,Ideal,H,SI1,62.7,55.0,6.76,6.73,4.23,6512
2490,1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,10930
17629,1.0,Fair,D,SI2,65.0,56.0,6.27,6.23,4.06,3965
3857,0.54,Ideal,H,VS1,61.2,55.0,5.25,5.31,3.23,1454
17247,2.01,Very Good,H,SI1,63.1,56.0,8.05,8.0,5.06,11825
24139,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,8133
17231,1.06,Premium,H,VS2,62.0,58.0,6.5,6.57,4.05,5783
7600,0.9,Premium,H,VVS2,62.4,58.0,6.15,6.12,3.83,4657
13934,0.43,Ideal,E,SI1,62.9,56.0,4.83,4.8,3.03,1016
25333,1.7,Good,G,SI1,58.2,64.0,7.89,7.85,4.58,11180
1163,0.31,Very Good,F,VS2,62.9,58.0,4.27,4.31,2.7,625
22234,1.2,Very Good,F,SI1,63.3,58.0,6.63,6.57,4.18,6955
163,0.3,Good,E,VVS2,59.8,64.0,4.34,4.29,2.58,814
20498,1.21,Premium,F,VS2,61.3,58.0,6.89,6.84,4.21,8139
24624,0.35,Fair,G,VS2,65.9,54.0,5.57,5.53,3.66,1415
6451,2.02,Ideal,J,SI2,62.7,56.9,8.03,8.07,5.05,11314
7016,2.03,Very Good,H,SI2,56.8,61.0,8.52,8.42,4.81,16442
21565,0.3,Very Good,H,VS1,63.3,56.0,4.3,4.26,2.71,675
3679,0.3,Ideal,G,VS1,62.0,54.0,4.3,4.35,2.68,605
26932,1.07,Ideal,G,VS2,61.9,55.0,6.55,6.57,4.06,7275
25065,0.3,Ideal,J,VVS2,62.0,54.0,4.3,4.34,2.68,413
7993,0.3,Premium,D,VS2,61.9,58.0,4.28,4.32,2.66,710
25144,0.7,Ideal,F,SI1,62.0,55.0,5.72,5.7,3.54,2415
10779,1.08,Ideal,H,SI2,61.4,57.0,6.6,6.66,4.07,5049
22960,0.9,Good,H,SI2,60.4,61.0,6.14,6.22,3.73,3114
21103,0.82,Fair,H,SI1,64.9,58.0,5.82,5.77,3.76,3057
1408,1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,4127
9460,0.49,Premium,G,VS2,59.8,59.0,5.16,5.14,3.08,1240
24706,0.31,Very Good,H,VS1,62.8,58.0,4.29,4.31,2.7,544
26948,1.18,Premium,I,SI1,61.8,58.0,6.78,6.74,4.18,5617
7391,1.08,Ideal,E,SI1,61.5,55.0,6.59,6.62,4.06,7672
23676,0.3,Ideal,I,SI2,62.4,54.0,4.32,4.34,2.7,367
5203,0.42,Ideal,D,VS1,61.1,57.0,4.81,4.84,2.95,1179
16112,0.34,Premium,I,VVS2,61.5,60.0,4.49,4.45,2.75,765
4340,0.31,Ideal,D,VS1,60.5,57.0,4.4,4.43,2.67,766
21971,1.02,Good,J,SI2,62.2,61.0,6.41,6.48,4.01,3639
20116,0.33,Ideal,G,VS1,61.4,55.0,4.44,4.48,2.74,666
20543,0.32,Premium,H,SI2,61.8,55.0,4.42,4.35,2.71,517
4812,0.32,Ideal,E,VVS2,60.4,59.0,4.45,4.49,2.7,779
5003,1.2,Premium,I,SI1,,56.0,6.82,6.76,4.19,4872
18324,0.61,Premium,E,SI1,60.1,59.0,5.51,5.48,3.3,1812
17550,0.4,Very Good,D,VVS2,58.3,59.0,4.88,4.9,2.85,1078
12102,0.9,Very Good,E,SI1,62.5,60.0,6.09,6.13,3.82,3748
15055,1.01,Good,E,SI1,63.4,59.0,6.34,6.38,4.03,4912
25475,2.01,Premium,I,VS1,61.5,62.0,8.07,7.94,4.92,15475
1671,1.01,Ideal,H,VS1,59.8,59.0,6.52,6.56,3.91,5550
6411,0.55,Premium,G,VS2,59.6,59.0,5.32,5.36,3.18,1448
16894,0.5,Premium,G,SI2,58.6,61.0,5.21,5.16,3.04,1078
24557,0.26,Premium,E,VS2,60.4,58.0,4.19,4.15,2.52,580
1713,0.53,Good,E,SI1,63.6,56.0,5.19,5.1,3.27,1224
17347,0.36,Ideal,H,SI1,62.3,53.0,4.57,4.61,2.86,538
14641,1.1,Premium,G,VS2,60.3,57.0,6.73,6.68,4.04,6032
8037,0.43,Premium,G,VS2,61.3,58.0,4.83,4.86,2.97,867
10066,0.52,Very Good,E,VS1,61.8,60.0,5.14,5.18,3.19,2021
18486,0.4,Ideal,J,VS2,62.2,54.0,4.75,4.8,2.97,599
19025,1.0,Premium,E,SI2,60.7,58.0,6.45,6.38,3.9,3763
361,1.02,Very Good,F,SI2,58.7,63.0,6.49,6.46,3.8,3875
15859,0.92,Premium,D,SI2,60.2,61.0,6.32,6.27,3.79,3004
26502,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,1791
18347,0.36,Ideal,I,VVS1,61.5,55.0,4.61,4.63,2.84,645
12655,0.35,Good,G,SI1,,56.0,4.46,4.5,2.84,522
5773,0.4,Very Good,F,VS1,60.4,58.0,4.75,4.79,2.88,868
17058,0.41,Very Good,I,VVS1,59.8,61.0,4.79,4.84,2.88,863
17899,0.5,Good,D,SI1,61.1,64.0,5.05,5.07,3.09,1374
1299,2.03,Fair,F,SI1,65.4,58.0,7.9,7.84,5.15,16280
3668,0.43,Very Good,F,VS2,61.6,59.0,4.78,4.87,2.97,905
9939,1.07,Premium,I,SI1,61.2,58.0,6.62,6.55,4.03,4126
22131,1.01,Premium,I,SI1,62.9,58.0,6.37,6.34,4.0,4242
1668,0.78,Ideal,D,VS1,62.2,57.0,5.86,5.9,3.66,4350
24724,0.52,Premium,G,VS1,62.4,60.0,5.12,5.11,3.19,1815
26369,0.3,Ideal,G,VVS1,62.0,55.0,4.34,4.31,2.68,1013
4096,0.7,Premium,F,VS2,63.0,61.0,5.64,5.59,3.54,2648
4909,0.32,Premium,H,VS1,61.7,58.0,4.41,4.37,2.71,720
21582,0.79,Ideal,I,SI1,61.6,56.0,5.95,5.97,3.67,2756
9076,0.56,Ideal,F,VS2,60.8,57.0,5.35,5.42,3.28,1619
10440,0.31,Very Good,I,VVS1,62.2,60.0,4.3,4.32,2.68,571
18067,0.51,Very Good,F,VS2,62.9,57.0,5.09,5.11,3.21,1569
13616,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,1095
5365,0.36,Very Good,G,SI1,62.0,59.0,4.53,4.56,2.82,537
12563,1.01,Very Good,G,SI1,63.5,60.0,6.33,6.3,4.01,4672
5046,2.31,Premium,I,SI2,62.9,58.0,8.43,8.34,5.27,17218
15457,1.27,Very Good,H,SI1,62.3,58.0,6.87,6.94,4.3,7125
8373,1.52,Very Good,I,SI2,59.8,62.0,7.41,7.47,4.45,7866
12084,0.65,Ideal,D,VS2,61.6,57.0,5.55,5.59,3.43,2402
14978,1.26,Ideal,G,SI2,61.8,57.0,6.93,6.95,4.29,6362
8443,0.92,Very Good,F,SI1,62.9,56.0,6.2,6.24,3.91,4037
14571,1.05,Good,F,SI1,57.9,62.0,6.68,6.73,3.88,4729
10108,0.9,Premium,H,SI1,62.0,55.0,6.21,6.17,3.84,3377
21435,0.51,Ideal,F,VS1,62.1,56.0,5.15,5.13,3.19,1836
26326,0.58,Ideal,F,VVS2,61.8,56.0,5.37,5.41,3.33,2263
11705,0.57,Very Good,G,VS2,62.1,57.0,5.27,5.3,3.28,1608
18207,1.08,Premium,D,SI1,62.6,56.0,6.62,6.57,4.13,5758
8134,0.7,Very Good,D,VS1,60.4,58.0,5.71,5.78,3.47,3008
19577,1.03,Ideal,F,SI2,61.6,55.0,6.46,6.49,3.99,4683
2316,0.41,Premium,G,SI1,62.8,58.0,4.74,4.72,2.97,861
12110,0.57,Ideal,E,VS2,60.4,57.0,5.4,5.35,3.25,1949
12935,1.05,Good,E,VS1,63.1,59.0,6.45,6.49,4.08,7826
10904,0.72,Very Good,I,VS1,63.5,57.0,5.66,5.68,3.6,2369
1711,0.78,Very Good,G,VS2,61.7,58.0,5.87,5.92,3.64,3074
22232,0.41,Very Good,E,SI1,60.5,63.0,4.77,4.81,2.9,705
16527,0.24,Ideal,G,IF,61.6,57.0,3.99,4.02,2.46,559
5903,1.21,Premium,H,SI2,61.1,60.0,6.91,6.86,4.21,5082
2852,1.22,Ideal,G,VS2,,55.0,6.83,6.87,4.25,7783
14634,2.0,Fair,H,SI2,68.7,55.0,7.9,7.67,5.35,9549
15578,0.86,Very Good,H,SI1,63.8,56.0,6.02,6.05,3.85,3115
17517,0.32,Ideal,H,VVS2,61.8,55.0,4.42,4.38,2.72,828
24366,1.01,Good,G,VS2,62.7,60.0,6.27,6.32,3.95,6126
4755,1.21,Fair,H,VS2,64.5,56.0,6.7,6.66,4.31,5041
8681,0.55,Very Good,G,VS2,61.6,56.0,5.26,5.3,3.25,1563
4520,0.28,Good,H,VVS1,56.0,64.0,4.38,4.41,2.46,480
13781,0.4,Ideal,G,VVS2,61.4,53.0,4.73,4.81,2.93,883
4139,0.4,Good,G,VVS2,61.4,64.0,4.7,4.65,2.87,1050
26235,0.71,Ideal,H,SI1,62.0,57.0,5.73,5.76,3.56,2368
8222,0.8,Very Good,E,VS1,60.7,60.0,6.0,6.09,3.67,4118
25054,1.61,Ideal,H,SI1,62.3,56.0,7.51,7.47,4.67,9341
24030,0.32,Ideal,F,VS2,62.1,57.0,4.35,4.38,2.71,645
4486,0.51,Ideal,G,VVS1,,53.0,5.14,5.2,3.2,1919
22855,0.5,Very Good,E,VS2,61.3,58.0,5.06,5.12,3.12,1624
24676,0.36,Premium,H,SI1,63.0,55.0,4.54,4.51,2.85,648
22423,0.3,Ideal,I,VS1,61.5,58.0,4.28,4.31,2.64,454
20152,1.52,Ideal,I,VS2,61.3,56.0,7.44,7.41,4.55,9278
24672,1.09,Good,D,SI2,63.8,60.0,6.57,6.49,4.16,4682
10173,0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,1928
22039,0.3,Ideal,I,VVS1,61.3,57.0,4.34,4.31,2.65,709
6017,0.54,Premium,E,SI1,61.4,60.0,5.21,5.25,3.21,1422
13033,1.2,Ideal,G,VS1,62.0,57.0,6.78,6.81,4.21,8545
12480,0.31,Ideal,H,VS1,61.7,57.0,4.32,4.34,2.67,544
9807,0.75,Ideal,D,SI1,61.1,56.0,5.85,5.9,3.59,3712
9085,1.09,Ideal,G,I1,61.0,56.0,6.66,6.62,4.05,3614
19950,1.24,Ideal,G,VS1,61.9,54.0,6.89,6.92,4.27,8584
9830,0.56,Ideal,F,VVS2,61.9,56.0,5.28,5.32,3.28,2298
10644,0.75,Very Good,G,SI1,62.3,59.0,5.77,5.81,3.61,2462
1947,2.39,Very Good,J,VS1,59.6,60.0,8.71,8.77,5.21,17920
4675,0.3,Very Good,G,VVS1,63.1,58.0,4.31,4.28,2.71,1013
21955,0.56,Ideal,D,VS2,61.0,57.0,5.28,5.35,3.24,1963
4566,0.31,Ideal,D,VS2,61.6,57.0,4.36,4.38,2.69,734
7927,0.32,Premium,D,SI1,63.0,58.0,4.4,4.36,2.76,756
23315,1.0,Ideal,F,SI2,62.4,57.0,6.37,6.42,3.99,5798
11740,0.72,Very Good,G,SI1,62.4,59.0,5.67,5.7,3.55,2482
19471,0.73,Premium,F,SI2,60.5,57.0,5.84,5.8,3.52,2351
13299,0.52,Ideal,I,VVS1,62.0,55.0,5.19,5.17,3.21,1619
10851,0.31,Ideal,H,VS2,,54.0,4.35,4.4,2.69,518
1048,0.32,Ideal,G,VS1,62.3,54.0,4.39,4.37,2.73,828
22830,0.51,Very Good,F,SI2,62.3,55.0,5.13,5.15,3.2,1243
12575,0.36,Very Good,I,VS1,63.3,56.0,4.56,4.51,2.87,729
3225,0.33,Premium,G,VVS2,61.0,58.0,4.44,4.48,2.72,752
18422,1.01,Premium,H,SI2,60.9,59.0,6.42,6.35,3.89,3394
8176,2.06,Ideal,G,SI2,62.3,56.0,8.16,8.09,5.06,18293
21405,0.5,Good,F,VS2,57.7,61.0,5.28,5.25,3.04,1626
110,0.41,Very Good,H,VVS2,62.0,56.0,4.77,4.81,2.97,873
21848,1.7,Premium,F,VS2,62.5,61.0,7.54,7.45,4.69,13737
13270,0.35,Ideal,G,IF,62.6,57.0,4.51,4.53,2.82,979
1455,0.34,Ideal,F,VS2,62.5,55.0,4.48,4.51,2.81,686
14500,0.91,Fair,D,VS2,65.7,58.0,6.04,5.99,3.95,4107
25969,0.32,Premium,G,IF,62.0,60.0,4.37,4.41,2.72,954
20439,0.52,Ideal,D,VS2,61.8,57.0,5.2,5.16,3.2,1919
1810,0.38,Ideal,G,VS1,62.5,56.0,4.64,4.58,2.88,998
5036,0.3,Good,H,VVS2,63.7,55.0,4.27,4.24,2.71,776
7400,1.5,Fair,D,SI1,65.1,59.0,7.1,7.01,4.59,10374
22998,0.72,Ideal,E,SI1,59.8,57.0,5.86,5.91,3.52,2265
14726,0.32,Premium,I,SI1,62.7,58.0,4.37,4.34,2.73,554
24653,1.0,Very Good,E,VS1,59.4,56.0,6.53,6.56,3.89,7367
22999,0.55,Very Good,I,SI2,61.5,60.0,5.23,5.25,3.22,1087
18983,1.0,Very Good,I,VS1,60.8,59.0,6.39,6.44,3.9,5557
15638,1.21,Ideal,E,VS1,62.4,57.0,6.75,6.83,4.24,10351
25403,1.01,Premium,G,VS2,58.5,61.0,6.57,6.52,3.83,6108
3594,0.54,Ideal,E,VVS2,61.1,57.0,5.27,5.24,3.21,2375
6544,1.51,Good,J,VS1,63.5,60.0,7.23,7.29,4.61,7848
19580,2.01,Very Good,J,VS1,61.2,60.0,8.06,8.14,4.96,14812
5004,1.51,Very Good,E,VS2,63.2,56.0,7.28,7.22,4.58,13757
1748,0.27,Ideal,H,VS1,61.6,56.0,4.18,4.2,2.58,480
3002,1.04,Ideal,H,SI2,61.1,56.0,6.6,6.66,4.05,4290
15238,0.51,Good,G,SI1,63.7,55.0,5.1,5.07,3.24,1259
12627,0.38,Very Good,F,VS1,62.7,57.0,4.71,4.64,2.93,883
2268,0.7,Premium,H,VS1,61.8,62.0,5.69,5.63,3.5,2375
18521,0.57,Premium,F,SI2,61.4,56.0,5.38,5.29,3.28,1176
21709,1.2,Very Good,I,SI1,63.1,61.0,6.65,6.58,4.18,4301
18017,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,2801
15908,0.53,Ideal,E,VS2,61.9,55.0,5.19,5.22,3.22,1721
18887,0.9,Premium,H,SI1,62.0,62.0,6.13,6.03,3.77,3679
15403,0.92,Premium,E,SI1,62.2,58.0,6.23,6.18,3.86,4482
17351,1.18,Ideal,I,VS1,62.6,55.0,6.79,6.73,4.24,6661
23450,0.73,Good,F,VVS2,59.5,61.0,5.8,5.83,3.46,3616
14701,0.51,Premium,G,VVS2,61.7,58.0,5.18,5.13,3.18,1974
12207,0.43,Ideal,H,SI1,61.9,55.0,4.84,4.88,3.01,783
5099,1.05,Very Good,H,VS1,63.4,57.0,6.48,6.45,4.1,4969
22467,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,702
9071,0.41,Very Good,H,IF,62.9,54.0,4.71,4.74,2.97,1187
24493,0.31,Ideal,F,VS1,60.6,56.0,4.39,4.42,2.67,680
13131,0.6,Very Good,D,SI1,62.2,58.0,5.4,5.44,3.37,1750
1833,0.72,Very Good,E,VS2,61.9,56.0,5.75,5.79,3.57,2585
24141,0.36,Ideal,E,SI1,61.4,57.0,4.56,4.59,2.81,631
24819,0.59,Ideal,G,VS2,62.6,54.0,5.38,5.32,3.35,1789
2008,1.52,Good,E,I1,57.3,58.0,7.53,7.42,4.28,3105
3475,1.52,Ideal,I,VS2,62.1,59.0,7.3,7.35,4.55,9465
25198,1.07,Premium,H,VS2,58.9,58.0,6.7,6.65,3.93,4830
8196,0.33,Ideal,F,SI2,62.3,55.0,4.44,4.49,2.78,450
19931,0.31,Ideal,E,VVS2,60.8,57.0,4.36,4.39,2.66,816
21573,2.0,Good,I,VS2,63.3,56.0,7.98,8.03,5.07,16544
22837,1.53,Premium,D,SI2,59.9,58.0,7.54,7.41,4.48,8739
26877,0.7,Very Good,F,SI1,63.1,54.0,5.64,5.67,3.57,2278
17674,0.4,Ideal,H,VVS1,62.0,54.0,4.72,4.76,2.94,1017
10275,1.5,Very Good,D,VS1,61.2,63.0,7.28,7.32,4.47,16407
25338,1.27,Premium,G,VS2,61.0,60.0,6.93,6.97,4.24,8549
19029,0.31,Ideal,I,VS2,61.6,55.0,4.37,4.4,2.7,452
13105,1.51,Ideal,G,VS2,62.3,54.0,7.35,7.33,4.57,13828
16605,0.3,Good,I,VVS1,63.8,56.0,4.23,4.26,2.71,552
3952,1.0,Very Good,J,SI2,62.8,63.0,6.26,6.19,3.19,3293
14447,0.7,Very Good,D,SI1,60.3,60.0,5.74,5.77,3.47,2656
10470,0.43,Ideal,G,SI1,62.6,56.0,4.79,4.82,3.01,789
24849,0.4,Very Good,E,SI1,63.2,58.0,4.7,4.66,2.96,882
17178,0.36,Premium,G,VS1,61.7,59.0,4.59,4.55,2.82,932
1463,0.9,Fair,E,VS1,67.6,56.0,5.94,5.9,4.0,3276
20724,2.18,Ideal,J,VS2,60.3,57.0,8.41,8.45,5.08,16427
3335,0.31,Good,F,SI1,63.5,56.0,4.3,4.33,2.74,516
3893,0.9,Good,F,SI1,63.6,59.0,6.12,6.07,3.88,3881
18737,1.01,Good,G,VS2,60.2,65.0,6.55,6.48,3.92,5050
21372,0.41,Ideal,E,VVS2,60.5,57.0,4.83,4.86,2.93,1363
15350,1.01,Good,F,VS1,61.2,56.0,6.42,6.49,3.95,6825
12173,1.54,Ideal,I,SI2,60.3,59.0,7.43,7.46,4.49,8092
11566,0.5,Ideal,E,VS2,61.4,57.0,5.08,5.11,3.13,1624
14631,0.72,Ideal,F,VS2,61.3,55.0,5.78,5.83,3.56,3495
19655,1.1,Very Good,H,SI1,62.1,58.0,6.59,6.61,4.1,4276
12899,1.02,Ideal,G,VVS1,61.5,57.0,6.47,6.44,3.97,8317
2868,0.57,Premium,F,VS1,59.9,59.0,5.35,5.4,3.22,1689
14839,2.02,Ideal,J,SI2,62.2,57.0,8.11,8.18,5.07,12736
18171,1.0,Ideal,G,VS2,58.9,60.0,6.53,6.58,3.86,6235
13695,1.06,Premium,I,VS1,62.4,55.0,6.57,6.5,4.08,4920
10722,0.33,Premium,I,VVS2,62.2,59.0,4.41,4.47,2.76,579
5999,1.34,Ideal,I,VVS2,61.4,56.0,7.07,7.09,4.35,8079
19750,1.02,Very Good,J,SI2,63.3,56.0,6.38,6.42,4.05,3745
7707,1.51,Very Good,D,SI2,61.7,59.0,7.28,7.35,4.51,10546
13146,2.43,Very Good,H,SI2,63.2,57.0,8.56,8.5,5.39,16170
14609,1.52,Ideal,G,SI2,61.3,57.0,7.39,7.36,4.52,8852
20144,2.01,Ideal,F,SI2,60.0,56.0,8.17,8.22,4.92,17220
